format,metric,date,number_of_records,value_actual
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/8/20 12:10,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/8/9 14:35,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/7/1 22:36,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/6/18 19:40,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/6/5 1:56,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/6/3 8:15,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/5/27 14:12,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/5/14 13:02,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/5/7 9:31,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/5/2 20:10,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/4/22 11:18,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/4/19 7:37,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/4/16 10:40,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/4/15 6:54,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/4/14 14:05,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/4/11 5:20,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/4/6 1:30,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/4/5 17:48,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/4/3 1:45,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/4/2 22:52,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/3/31 22:15,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/3/18 16:48,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/3/12 22:16,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/3/9 15:47,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/3/9 12:49,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/3/6 17:32,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/2/17 22:52,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/1/19 1:43,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/1/2 23:09,1,129.340695
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/1/1 3:44,1,190.3396156
On-Demand Streaming (Ad-Supported),Value (Adjusted),2004/12/29 7:11,1,242.3960978
On-Demand Streaming (Ad-Supported),Value (Adjusted),2004/12/13 11:35,1,306.475448
On-Demand Streaming (Ad-Supported),Value (Adjusted),2004/12/11 15:36,1,401.2452641
On-Demand Streaming (Ad-Supported),Value (Adjusted),2004/11/30 8:32,1,521.288175
On-Demand Streaming (Ad-Supported),Value (Adjusted),2004/11/17 3:13,1,686.9180813
On-Demand Streaming (Ad-Supported),Value (Adjusted),2004/10/14 11:41,1,773.2949167
On-Demand Streaming (Ad-Supported),Value (Adjusted),2004/10/10 11:05,1,908.1493305
Other Ad-Supported Streaming,Value (Adjusted),2004/10/7 13:14,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/10/4 4:39,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/9/28 8:57,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/9/3 12:07,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/8/22 10:01,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/7/29 12:41,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/7/25 5:29,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/7/22 3:34,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/7/16 0:11,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/7/4 16:58,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/7/3 20:47,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/6/12 7:13,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/6/11 15:41,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/6/5 20:34,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/6/4 13:41,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/6/3 21:59,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/6/3 9:40,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/5/18 11:12,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/5/17 2:08,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/5/6 2:22,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/4/23 0:33,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/4/22 21:19,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/4/22 4:21,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/4/6 3:24,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/3/26 16:35,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/3/25 9:39,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/2/27 1:18,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/2/2 18:52,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/1/22 1:06,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/1/17 20:11,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/1/16 11:17,1,
Other Ad-Supported Streaming,Value (Adjusted),2004/1/2 4:27,1,
Other Ad-Supported Streaming,Value (Adjusted),2003/12/9 22:36,1,
Other Ad-Supported Streaming,Value (Adjusted),2003/11/26 2:00,1,
Other Ad-Supported Streaming,Value (Adjusted),2003/11/10 13:54,1,
Other Ad-Supported Streaming,Value (Adjusted),2003/11/1 14:09,1,
Other Ad-Supported Streaming,Value (Adjusted),2003/10/16 0:47,1,
Other Ad-Supported Streaming,Value (Adjusted),2003/10/13 14:06,1,
Other Ad-Supported Streaming,Value (Adjusted),2003/10/7 0:23,1,
Other Ad-Supported Streaming,Value (Adjusted),2003/9/27 12:59,1,
Other Ad-Supported Streaming,Value (Adjusted),2003/9/22 3:45,1,
Other Ad-Supported Streaming,Value (Adjusted),2003/9/21 7:40,1,
Other Ad-Supported Streaming,Value (Adjusted),2003/9/20 19:04,1,
Other Ad-Supported Streaming,Value (Adjusted),2003/9/2 20:00,1,86.55959668
Other Ad-Supported Streaming,Value (Adjusted),2003/8/26 22:08,1,273.040319
Other Ad-Supported Streaming,Value (Adjusted),2003/8/26 8:44,1,255.9674439
Other Ad-Supported Streaming,Value (Adjusted),2003/8/17 13:16,1,251.0647101
Other Digital,Value (Adjusted),2003/8/1 4:09,1,
Other Digital,Value (Adjusted),2003/7/21 5:11,1,
Other Digital,Value (Adjusted),2003/6/22 22:53,1,
Other Digital,Value (Adjusted),2003/6/21 14:49,1,
Other Digital,Value (Adjusted),2003/6/16 17:17,1,
Other Digital,Value (Adjusted),2003/6/10 14:11,1,
Other Digital,Value (Adjusted),2003/5/27 23:32,1,
Other Digital,Value (Adjusted),2003/5/19 3:38,1,
Other Digital,Value (Adjusted),2003/5/18 7:51,1,
Other Digital,Value (Adjusted),2003/5/15 6:28,1,
Other Digital,Value (Adjusted),2003/4/28 13:06,1,
Other Digital,Value (Adjusted),2003/4/13 17:58,1,
Other Digital,Value (Adjusted),2003/4/7 9:25,1,
Other Digital,Value (Adjusted),2003/4/1 4:40,1,
Other Digital,Value (Adjusted),2003/3/27 5:50,1,
Other Digital,Value (Adjusted),2003/2/25 23:13,1,
Other Digital,Value (Adjusted),2003/2/12 23:45,1,
Other Digital,Value (Adjusted),2003/2/12 2:37,1,
Other Digital,Value (Adjusted),2003/2/6 17:00,1,
Other Digital,Value (Adjusted),2003/2/5 6:16,1,
Other Digital,Value (Adjusted),2003/2/4 14:07,1,
Other Digital,Value (Adjusted),2003/1/30 6:02,1,
Other Digital,Value (Adjusted),2002/11/28 15:41,1,
Other Digital,Value (Adjusted),2002/11/21 0:11,1,
Other Digital,Value (Adjusted),2002/11/12 21:49,1,
Other Digital,Value (Adjusted),2002/11/10 22:13,1,
Other Digital,Value (Adjusted),2002/10/9 12:00,1,
Other Digital,Value (Adjusted),2002/10/4 10:08,1,
Other Digital,Value (Adjusted),2002/9/24 16:48,1,
Other Digital,Value (Adjusted),2002/8/14 7:48,1,
Other Digital,Value (Adjusted),2002/8/11 20:42,1,
Other Digital,Value (Adjusted),2002/8/10 18:01,1,
Other Digital,Value (Adjusted),2002/7/25 15:57,1,
Other Digital,Value (Adjusted),2002/7/22 11:16,1,
Other Digital,Value (Adjusted),2002/6/29 16:31,1,
Other Digital,Value (Adjusted),2002/6/15 11:51,1,
Other Digital,Value (Adjusted),2002/6/13 15:29,1,
Other Digital,Value (Adjusted),2002/6/2 4:28,1,
Other Digital,Value (Adjusted),2002/4/3 19:10,1,
Other Digital,Value (Adjusted),2002/4/2 2:36,1,
Other Digital,Value (Adjusted),2002/3/28 21:29,1,
Other Digital,Value (Adjusted),2002/3/19 5:56,1,
Other Digital,Value (Adjusted),2002/3/19 2:56,1,
Other Digital,Value (Adjusted),2002/3/18 14:44,1,18.25940954
Other Digital,Value (Adjusted),2002/3/9 1:20,1,17.61095192
Other Digital,Value (Adjusted),2002/3/3 21:10,1,20.19906331
Other Digital,Value (Adjusted),2002/3/1 3:53,1,21.51717501
Other Tapes,Value (Adjusted),2002/2/9 19:50,1,89.82543243
Other Tapes,Value (Adjusted),2002/2/1 19:07,1,68.97034686
Other Tapes,Value (Adjusted),2002/1/20 16:42,1,48.47028625
Other Tapes,Value (Adjusted),2002/1/3 12:19,1,22.91477504
Other Tapes,Value (Adjusted),2001/12/14 17:58,1,
Other Tapes,Value (Adjusted),2001/12/12 16:56,1,
Other Tapes,Value (Adjusted),2001/11/26 6:51,1,
Other Tapes,Value (Adjusted),2001/11/13 10:58,1,
Other Tapes,Value (Adjusted),2001/11/11 12:14,1,
Other Tapes,Value (Adjusted),2001/10/27 19:20,1,
Other Tapes,Value (Adjusted),2001/10/14 12:03,1,
Other Tapes,Value (Adjusted),2001/10/12 3:11,1,
Other Tapes,Value (Adjusted),2001/10/6 6:29,1,
Other Tapes,Value (Adjusted),2001/9/25 11:54,1,
Other Tapes,Value (Adjusted),2001/8/26 16:08,1,
Other Tapes,Value (Adjusted),2001/8/18 13:57,1,
Other Tapes,Value (Adjusted),2001/7/26 21:20,1,
Other Tapes,Value (Adjusted),2001/7/23 22:19,1,
Other Tapes,Value (Adjusted),2001/5/6 4:30,1,
Other Tapes,Value (Adjusted),2001/4/27 9:46,1,
Other Tapes,Value (Adjusted),2001/4/23 6:12,1,
Other Tapes,Value (Adjusted),2001/4/14 6:40,1,
Other Tapes,Value (Adjusted),2001/4/13 0:29,1,
Other Tapes,Value (Adjusted),2001/2/9 21:27,1,
Other Tapes,Value (Adjusted),2001/2/4 5:53,1,
Other Tapes,Value (Adjusted),2001/1/28 16:19,1,
Other Tapes,Value (Adjusted),2000/12/15 13:22,1,
Other Tapes,Value (Adjusted),2000/12/15 3:46,1,
Other Tapes,Value (Adjusted),2000/11/28 12:20,1,
Other Tapes,Value (Adjusted),2000/11/13 0:28,1,
Other Tapes,Value (Adjusted),2000/11/6 7:18,1,
Other Tapes,Value (Adjusted),2000/10/11 23:29,1,
Other Tapes,Value (Adjusted),2000/9/24 6:57,1,
Other Tapes,Value (Adjusted),2000/9/23 4:00,1,
Other Tapes,Value (Adjusted),2000/9/19 22:12,1,
Other Tapes,Value (Adjusted),2000/8/25 1:12,1,
Other Tapes,Value (Adjusted),2000/8/13 3:00,1,
Other Tapes,Value (Adjusted),2000/8/1 16:48,1,
Other Tapes,Value (Adjusted),2000/7/31 7:06,1,
Other Tapes,Value (Adjusted),2000/7/19 17:40,1,
Other Tapes,Value (Adjusted),2000/7/9 1:08,1,
Other Tapes,Value (Adjusted),2000/7/7 1:34,1,
Other Tapes,Value (Adjusted),2000/6/27 10:06,1,
Other Tapes,Value (Adjusted),2000/6/23 9:03,1,
Other Tapes,Value (Adjusted),2000/6/22 20:02,1,
Other Tapes,Value (Adjusted),2000/6/18 13:40,1,
Other Tapes,Value (Adjusted),2000/6/14 16:39,1,
Paid Subscription,Value (Adjusted),2000/6/4 3:17,1,
Paid Subscription,Value (Adjusted),2000/6/3 3:24,1,
Paid Subscription,Value (Adjusted),2000/6/2 18:44,1,
Paid Subscription,Value (Adjusted),2000/5/29 16:46,1,
Paid Subscription,Value (Adjusted),2000/5/6 11:51,1,
Paid Subscription,Value (Adjusted),2000/5/3 10:40,1,
Paid Subscription,Value (Adjusted),2000/4/21 13:42,1,
Paid Subscription,Value (Adjusted),2000/4/4 13:38,1,
Paid Subscription,Value (Adjusted),2000/3/28 15:27,1,
Paid Subscription,Value (Adjusted),2000/3/19 5:11,1,
Paid Subscription,Value (Adjusted),2000/3/6 8:29,1,
Paid Subscription,Value (Adjusted),2000/2/18 9:25,1,
Paid Subscription,Value (Adjusted),2000/2/17 14:22,1,
Paid Subscription,Value (Adjusted),2000/1/18 16:43,1,
Paid Subscription,Value (Adjusted),2000/1/18 8:33,1,
Paid Subscription,Value (Adjusted),1999/12/16 0:07,1,
Paid Subscription,Value (Adjusted),1999/12/11 17:31,1,
Paid Subscription,Value (Adjusted),1999/12/10 18:56,1,
Paid Subscription,Value (Adjusted),1999/12/3 17:24,1,
Paid Subscription,Value (Adjusted),1999/12/1 19:38,1,
Paid Subscription,Value (Adjusted),1999/11/30 2:18,1,
Paid Subscription,Value (Adjusted),1999/11/15 20:01,1,
Paid Subscription,Value (Adjusted),1999/11/7 17:53,1,
Paid Subscription,Value (Adjusted),1999/10/26 17:19,1,
Paid Subscription,Value (Adjusted),1999/9/8 23:55,1,
Paid Subscription,Value (Adjusted),1999/9/8 14:41,1,
Paid Subscription,Value (Adjusted),1999/8/16 5:18,1,
Paid Subscription,Value (Adjusted),1999/8/6 3:22,1,
Paid Subscription,Value (Adjusted),1999/8/3 18:25,1,
Paid Subscription,Value (Adjusted),1999/7/10 8:11,1,
Paid Subscription,Value (Adjusted),1999/7/7 4:14,1,
Paid Subscription,Value (Adjusted),1999/6/25 6:27,1,
Paid Subscription,Value (Adjusted),1999/5/23 7:02,1,195.3099048
Paid Subscription,Value (Adjusted),1999/4/26 11:33,1,261.4904435
Paid Subscription,Value (Adjusted),1999/4/26 9:49,1,288.5853256
Paid Subscription,Value (Adjusted),1999/3/31 23:54,1,262.8967539
Paid Subscription,Value (Adjusted),1999/3/28 15:37,1,245.7220591
Paid Subscription,Value (Adjusted),1999/3/2 22:23,1,249.0256943
Paid Subscription,Value (Adjusted),1999/2/18 23:15,1,281.6399317
Paid Subscription,Value (Adjusted),1999/2/1 14:24,1,445.2763062
Paid Subscription,Value (Adjusted),1999/1/19 2:32,1,706.0116575
Paid Subscription,Value (Adjusted),1999/1/14 8:06,1,831.8340275
Paid Subscription,Value (Adjusted),1999/1/12 19:24,1,1247.676869
Paid Subscription,Value (Adjusted),1999/1/11 5:18,1,2390.487545
Paid Subscription,Value (Adjusted),1999/1/2 18:25,1,3651.028327
Paid Subscription,Value (Adjusted),1998/12/22 9:24,1,4740.333581
Paid Subscription,Value (Adjusted),1998/11/23 20:20,1,5934.397625
Ringtones & Ringbacks,Value (Adjusted),1998/11/11 16:46,1,
Ringtones & Ringbacks,Value (Adjusted),1998/10/3 12:58,1,
Ringtones & Ringbacks,Value (Adjusted),1998/9/4 9:16,1,
Ringtones & Ringbacks,Value (Adjusted),1998/9/1 11:15,1,
Ringtones & Ringbacks,Value (Adjusted),1998/8/30 0:20,1,
Ringtones & Ringbacks,Value (Adjusted),1998/8/8 12:55,1,
Ringtones & Ringbacks,Value (Adjusted),1998/7/28 14:16,1,
Ringtones & Ringbacks,Value (Adjusted),1998/3/24 9:08,1,
Ringtones & Ringbacks,Value (Adjusted),1998/3/22 22:25,1,
Ringtones & Ringbacks,Value (Adjusted),1998/1/8 16:10,1,
Ringtones & Ringbacks,Value (Adjusted),1998/1/4 23:00,1,
Ringtones & Ringbacks,Value (Adjusted),1997/12/28 3:58,1,
Ringtones & Ringbacks,Value (Adjusted),1997/12/9 8:15,1,
Ringtones & Ringbacks,Value (Adjusted),1997/11/7 7:46,1,
Ringtones & Ringbacks,Value (Adjusted),1997/10/9 18:47,1,
Ringtones & Ringbacks,Value (Adjusted),1997/10/1 14:26,1,
Ringtones & Ringbacks,Value (Adjusted),1997/9/30 12:31,1,
Ringtones & Ringbacks,Value (Adjusted),1997/9/5 11:41,1,
Ringtones & Ringbacks,Value (Adjusted),1997/8/20 17:16,1,
Ringtones & Ringbacks,Value (Adjusted),1997/8/15 1:05,1,
Ringtones & Ringbacks,Value (Adjusted),1997/7/30 3:01,1,
Ringtones & Ringbacks,Value (Adjusted),1997/7/4 12:22,1,
Ringtones & Ringbacks,Value (Adjusted),1997/5/22 8:30,1,
Ringtones & Ringbacks,Value (Adjusted),1997/4/27 22:34,1,
Ringtones & Ringbacks,Value (Adjusted),1997/2/19 4:31,1,
Ringtones & Ringbacks,Value (Adjusted),1997/2/15 15:23,1,
Ringtones & Ringbacks,Value (Adjusted),1997/2/6 18:28,1,
Ringtones & Ringbacks,Value (Adjusted),1997/1/28 17:49,1,
Ringtones & Ringbacks,Value (Adjusted),1997/1/23 10:03,1,
Ringtones & Ringbacks,Value (Adjusted),1997/1/22 21:13,1,
Ringtones & Ringbacks,Value (Adjusted),1997/1/4 6:46,1,
Ringtones & Ringbacks,Value (Adjusted),1997/1/3 15:08,1,
Ringtones & Ringbacks,Value (Adjusted),1996/12/17 4:16,1,551.8944762
Ringtones & Ringbacks,Value (Adjusted),1996/12/10 6:09,1,981.2866399
Ringtones & Ringbacks,Value (Adjusted),1996/12/4 17:00,1,1302.087123
Ringtones & Ringbacks,Value (Adjusted),1996/12/1 13:19,1,1160.236758
Ringtones & Ringbacks,Value (Adjusted),1996/11/22 10:06,1,837.504671
Ringtones & Ringbacks,Value (Adjusted),1996/11/8 16:02,1,525.2519353
Ringtones & Ringbacks,Value (Adjusted),1996/10/30 12:48,1,313.9182774
Ringtones & Ringbacks,Value (Adjusted),1996/10/28 4:46,1,162.5657282
Ringtones & Ringbacks,Value (Adjusted),1996/10/23 8:28,1,107.5489764
Ringtones & Ringbacks,Value (Adjusted),1996/10/19 19:01,1,71.61127201
Ringtones & Ringbacks,Value (Adjusted),1996/10/7 17:43,1,58.87458101
Ringtones & Ringbacks,Value (Adjusted),1996/10/5 19:21,1,59.99807088
Ringtones & Ringbacks,Value (Adjusted),1996/8/17 15:46,1,37.04036846
Ringtones & Ringbacks,Value (Adjusted),1996/8/15 16:07,1,25.41009037
Ringtones & Ringbacks,Value (Adjusted),1996/8/9 18:14,1,21.4267369
SACD,Value (Adjusted),1996/8/7 3:16,1,
SACD,Value (Adjusted),1996/8/6 4:50,1,
SACD,Value (Adjusted),1996/8/5 19:27,1,
SACD,Value (Adjusted),1996/8/5 15:19,1,
SACD,Value (Adjusted),1996/7/17 3:16,1,
SACD,Value (Adjusted),1996/7/12 14:04,1,
SACD,Value (Adjusted),1996/6/25 11:22,1,
SACD,Value (Adjusted),1996/5/8 1:02,1,
SACD,Value (Adjusted),1996/5/1 13:19,1,
SACD,Value (Adjusted),1996/3/31 0:53,1,
SACD,Value (Adjusted),1996/3/30 4:03,1,
SACD,Value (Adjusted),1996/3/29 20:30,1,
SACD,Value (Adjusted),1996/3/25 17:00,1,
SACD,Value (Adjusted),1996/3/13 8:31,1,
SACD,Value (Adjusted),1996/2/16 7:03,1,
SACD,Value (Adjusted),1996/2/15 2:38,1,
SACD,Value (Adjusted),1996/1/18 17:10,1,
SACD,Value (Adjusted),1996/1/15 13:44,1,
SACD,Value (Adjusted),1995/12/27 12:55,1,
SACD,Value (Adjusted),1995/12/22 13:26,1,
SACD,Value (Adjusted),1995/12/9 19:54,1,
SACD,Value (Adjusted),1995/11/25 5:29,1,
SACD,Value (Adjusted),1995/11/13 3:10,1,
SACD,Value (Adjusted),1995/10/1 2:42,1,
SACD,Value (Adjusted),1995/9/9 7:38,1,
SACD,Value (Adjusted),1995/8/24 21:54,1,
SACD,Value (Adjusted),1995/8/17 16:39,1,
SACD,Value (Adjusted),1995/8/6 4:38,1,
SACD,Value (Adjusted),1995/8/5 17:14,1,
SACD,Value (Adjusted),1995/7/11 18:38,1,
SACD,Value (Adjusted),1995/7/9 18:20,1,36.54227772
SACD,Value (Adjusted),1995/7/7 17:33,1,22.46641715
SACD,Value (Adjusted),1995/6/9 9:28,1,13.09047619
SACD,Value (Adjusted),1995/4/2 12:32,1,6.974769345
SACD,Value (Adjusted),1995/2/16 13:05,1,4.43977424
SACD,Value (Adjusted),1995/1/18 10:17,1,3.681029526
SACD,Value (Adjusted),1995/1/10 21:08,1,2.860004568
SACD,Value (Adjusted),1995/1/2 20:41,1,1.993143504
SACD,Value (Adjusted),1994/12/18 12:45,1,1.704842202
SACD,Value (Adjusted),1994/12/16 9:41,1,1.494897613
SACD,Value (Adjusted),1994/11/3 20:01,1,1.073719014
SACD,Value (Adjusted),1994/11/1 6:50,1,0.82446336
SACD,Value (Adjusted),1994/10/27 4:21,1,1.125529098
SACD,Value (Adjusted),1994/10/20 0:11,1,1.28555661
SACD,Value (Adjusted),1994/10/8 3:24,1,0.887142473
SACD,Value (Adjusted),1994/9/22 4:22,1,0.875277267
SACD,Value (Adjusted),1994/8/15 23:16,1,0.433302292
SoundExchange Distributions,Value (Adjusted),1994/6/15 0:02,1,
SoundExchange Distributions,Value (Adjusted),1994/6/3 20:48,1,
SoundExchange Distributions,Value (Adjusted),1994/5/29 9:30,1,
SoundExchange Distributions,Value (Adjusted),1994/2/1 22:38,1,
SoundExchange Distributions,Value (Adjusted),1993/11/29 17:48,1,
SoundExchange Distributions,Value (Adjusted),1993/10/31 3:39,1,
SoundExchange Distributions,Value (Adjusted),1991/10/4 9:22,1,
SoundExchange Distributions,Value (Adjusted),1990/10/1 3:51,1,
SoundExchange Distributions,Value (Adjusted),1988/4/15 3:03,1,
SoundExchange Distributions,Value (Adjusted),2020/7/31 22:01,1,
SoundExchange Distributions,Value (Adjusted),2020/7/23 6:12,1,
SoundExchange Distributions,Value (Adjusted),2020/7/13 9:30,1,
SoundExchange Distributions,Value (Adjusted),2020/6/30 14:26,1,
SoundExchange Distributions,Value (Adjusted),2020/6/23 20:21,1,
SoundExchange Distributions,Value (Adjusted),2020/6/20 13:41,1,
SoundExchange Distributions,Value (Adjusted),2020/5/24 7:03,1,
SoundExchange Distributions,Value (Adjusted),2020/5/22 17:44,1,
SoundExchange Distributions,Value (Adjusted),2020/5/14 9:30,1,
SoundExchange Distributions,Value (Adjusted),2020/4/30 21:28,1,
SoundExchange Distributions,Value (Adjusted),2020/3/11 4:51,1,
SoundExchange Distributions,Value (Adjusted),2020/3/9 4:16,1,
SoundExchange Distributions,Value (Adjusted),2020/3/8 22:21,1,
SoundExchange Distributions,Value (Adjusted),2020/2/25 1:22,1,
SoundExchange Distributions,Value (Adjusted),2020/2/21 18:47,1,
SoundExchange Distributions,Value (Adjusted),2020/2/18 19:48,1,
SoundExchange Distributions,Value (Adjusted),2020/2/7 17:37,1,
SoundExchange Distributions,Value (Adjusted),2020/2/6 6:09,1,
SoundExchange Distributions,Value (Adjusted),2016/12/23 3:29,1,
SoundExchange Distributions,Value (Adjusted),2016/12/7 4:51,1,
SoundExchange Distributions,Value (Adjusted),2016/11/29 8:05,1,
SoundExchange Distributions,Value (Adjusted),2016/11/24 14:10,1,
SoundExchange Distributions,Value (Adjusted),2016/11/3 17:14,1,9.338450503
SoundExchange Distributions,Value (Adjusted),2016/10/1 20:23,1,26.70457143
SoundExchange Distributions,Value (Adjusted),2016/9/22 4:57,1,41.5949881
SoundExchange Distributions,Value (Adjusted),2016/9/14 15:01,1,44.64439653
SoundExchange Distributions,Value (Adjusted),2016/8/27 21:45,1,118.7428879
SoundExchange Distributions,Value (Adjusted),2016/8/11 5:59,1,185.3044626
SoundExchange Distributions,Value (Adjusted),2016/8/5 18:02,1,292.171389
SoundExchange Distributions,Value (Adjusted),2016/7/21 0:48,1,331.8759486
SoundExchange Distributions,Value (Adjusted),2016/7/5 1:24,1,514.445212
SoundExchange Distributions,Value (Adjusted),2016/6/27 10:02,1,647.9302738
SoundExchange Distributions,Value (Adjusted),2016/6/5 6:12,1,835.2135873
SoundExchange Distributions,Value (Adjusted),2016/6/2 10:56,1,865.7197931
SoundExchange Distributions,Value (Adjusted),2016/5/29 12:14,1,941.5359648
SoundExchange Distributions,Value (Adjusted),2016/5/20 11:59,1,680.0275946
SoundExchange Distributions,Value (Adjusted),2016/5/16 10:09,1,970.0645127
SoundExchange Distributions,Value (Adjusted),2016/5/13 0:34,1,908.2
Synchronization,Value (Adjusted),2016/4/24 5:39,1,
Synchronization,Value (Adjusted),2016/4/18 11:59,1,
Synchronization,Value (Adjusted),2016/4/12 9:51,1,
Synchronization,Value (Adjusted),2016/4/10 14:57,1,
Synchronization,Value (Adjusted),2016/3/16 23:54,1,
Synchronization,Value (Adjusted),2016/3/3 1:32,1,
Synchronization,Value (Adjusted),2016/2/23 3:59,1,
Synchronization,Value (Adjusted),2016/2/21 5:58,1,
Synchronization,Value (Adjusted),2016/2/19 8:15,1,
Synchronization,Value (Adjusted),2016/2/6 13:55,1,
Synchronization,Value (Adjusted),2016/1/27 9:59,1,
Synchronization,Value (Adjusted),2016/1/21 16:44,1,
Synchronization,Value (Adjusted),2015/12/30 13:07,1,
Synchronization,Value (Adjusted),2015/12/21 2:32,1,
Synchronization,Value (Adjusted),2015/12/8 0:34,1,
Synchronization,Value (Adjusted),2015/11/13 14:59,1,
Synchronization,Value (Adjusted),2015/11/2 21:34,1,
Synchronization,Value (Adjusted),2015/10/31 11:34,1,
Synchronization,Value (Adjusted),2015/10/13 12:23,1,
Synchronization,Value (Adjusted),2015/10/11 0:07,1,
Synchronization,Value (Adjusted),2015/10/10 9:57,1,
Synchronization,Value (Adjusted),2015/10/4 21:02,1,
Synchronization,Value (Adjusted),2015/9/17 21:03,1,
Synchronization,Value (Adjusted),2015/9/14 23:50,1,
Synchronization,Value (Adjusted),2015/9/8 13:46,1,
Synchronization,Value (Adjusted),2015/9/7 1:41,1,
Synchronization,Value (Adjusted),2015/9/2 20:10,1,
Synchronization,Value (Adjusted),2015/7/19 7:06,1,
Synchronization,Value (Adjusted),2015/7/12 22:23,1,
Synchronization,Value (Adjusted),2015/7/4 1:40,1,
Synchronization,Value (Adjusted),2015/6/14 3:03,1,
Synchronization,Value (Adjusted),2015/6/12 17:03,1,
Synchronization,Value (Adjusted),2015/6/10 17:43,1,
Synchronization,Value (Adjusted),2015/6/2 8:44,1,
Synchronization,Value (Adjusted),2015/5/20 10:20,1,
Synchronization,Value (Adjusted),2015/5/18 17:13,1,
Synchronization,Value (Adjusted),2015/5/10 7:45,1,239.7637163
Synchronization,Value (Adjusted),2015/5/7 20:34,1,221.238929
Synchronization,Value (Adjusted),2015/4/30 10:21,1,223.3343284
Synchronization,Value (Adjusted),2015/4/21 1:42,1,212.2339858
Synchronization,Value (Adjusted),2015/4/10 1:14,1,208.1623435
Synchronization,Value (Adjusted),2015/4/8 4:06,1,204.8758184
Synchronization,Value (Adjusted),2015/4/3 1:39,1,218.8945293
Synchronization,Value (Adjusted),2015/3/30 21:33,1,228.8478595
Synchronization,Value (Adjusted),2015/3/18 0:04,1,242.0632514
Synchronization,Value (Adjusted),2015/3/11 6:18,1,290.6869289
Synchronization,Value (Adjusted),2015/3/8 4:26,1,276.2623602
Vinyl Single,Value (Adjusted),2015/3/4 4:30,1,1094.027703
Vinyl Single,Value (Adjusted),2015/2/26 22:06,1,1006.033631
Vinyl Single,Value (Adjusted),2015/2/25 10:53,1,1005.045641
